LineId,Month,Date,Roche Pharmaceuticals,Level,Component,PID,Apple Innovations,EventId,Epsilon Industries
972,Jul,14,11:35:514,combo,ftpd,23036,connection from 211.57.88.250 () at Sat Jul  14 11:35:514 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
973,Jul,14,11:35:514,combo,ftpd,230310,connection from 211.57.88.250 () at Sat Jul  14 11:35:514 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
974,Jul,14,11:35:514,combo,ftpd,230313,connection from 211.57.88.250 () at Sat Jul  14 11:35:514 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
975,Jul,14,11:35:514,combo,ftpd,230312,connection from 211.57.88.250 () at Sat Jul  14 11:35:514 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
976,Jul,14,11:35:514,combo,ftpd,230214,connection from 211.57.88.250 () at Sat Jul  14 11:35:514 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
977,Jul,14,11:35:514,combo,ftpd,230311,connection from 211.57.88.250 () at Sat Jul  14 11:35:514 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
978,Jul,14,11:35:514,combo,ftpd,230411,connection from 211.57.88.250 () at Sat Jul  14 11:35:514 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
979,Jul,14,11:35:514,combo,ftpd,230413,connection from 211.57.88.250 () at Sat Jul  14 11:35:514 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
980,Jul,14,11:35:514,combo,ftpd,230410,connection from 211.57.88.250 () at Sat Jul  14 11:35:514 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
981,Jul,14,11:35:514,combo,ftpd,23048,connection from 211.57.88.250 () at Sat Jul  14 11:35:514 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
982,Jul,14,11:35:514,combo,ftpd,23045,connection from 211.57.88.250 () at Sat Jul  14 11:35:514 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
983,Jul,14,11:35:514,combo,ftpd,23049,connection from 211.57.88.250 () at Sat Jul  14 11:35:514 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
984,Jul,14,11:35:514,combo,ftpd,230314,connection from 211.57.88.250 () at Sat Jul  14 11:35:514 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
985,Jul,14,11:35:514,combo,ftpd,23046,connection from 211.57.88.250 () at Sat Jul  14 11:35:514 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
986,Jul,14,11:35:514,combo,ftpd,230412,connection from 211.57.88.250 () at Sat Jul  14 11:35:514 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
987,Jul,14,11:35:514,combo,ftpd,23038,connection from 211.57.88.250 () at Sat Jul  14 11:35:514 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
988,Jul,14,11:35:514,combo,ftpd,23047,connection from 211.57.88.250 () at Sat Jul  14 11:35:514 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
989,Jul,14,11:35:514,combo,ftpd,23039,connection from 211.57.88.250 () at Sat Jul  14 11:35:514 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
990,Jul,14,12:16:414,combo,ftpd,23145,connection from 211.167.68.514 () at Sat Jul  14 12:16:414 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
991,Jul,14,12:16:414,combo,ftpd,23148,connection from 211.167.68.514 () at Sat Jul  14 12:16:414 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
992,Jul,14,12:16:414,combo,ftpd,23147,connection from 211.167.68.514 () at Sat Jul  14 12:16:414 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
993,Jul,14,12:16:414,combo,ftpd,23146,connection from 211.167.68.514 () at Sat Jul  14 12:16:414 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
994,Jul,14,12:16:414,combo,ftpd,23149,connection from 211.167.68.514 () at Sat Jul  14 12:16:414 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
995,Jul,14,12:16:414,combo,ftpd,231410,connection from 211.167.68.514 () at Sat Jul  14 12:16:414 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
996,Jul,14,12:16:414,combo,ftpd,231411,connection from 211.167.68.514 () at Sat Jul  14 12:16:414 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
997,Jul,14,12:16:414,combo,ftpd,231413,connection from 211.167.68.514 () at Sat Jul  14 12:16:414 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
998,Jul,14,12:16:414,combo,ftpd,231414,connection from 211.167.68.514 () at Sat Jul  14 12:16:414 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
999,Jul,14,12:16:414,combo,ftpd,23155,connection from 211.167.68.514 () at Sat Jul  14 12:16:414 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1000,Jul,14,12:16:414,combo,ftpd,231412,connection from 211.167.68.514 () at Sat Jul  14 12:16:414 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1001,Jul,14,12:111:51,combo,ftpd,23156,connection from 211.167.68.514 () at Sat Jul  14 12:16:51 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1002,Jul,14,12:111:51,combo,ftpd,23157,connection from 211.167.68.514 () at Sat Jul  14 12:16:51 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1003,Jul,14,12:111:51,combo,ftpd,23158,connection from 211.167.68.514 () at Sat Jul  14 12:16:51 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1004,Jul,14,12:111:51,combo,ftpd,23160,connection from 211.167.68.514 () at Sat Jul  14 12:16:51 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1005,Jul,14,12:111:51,combo,ftpd,23159,connection from 211.167.68.514 () at Sat Jul  14 12:16:51 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1006,Jul,14,12:111:52,combo,ftpd,231511,connection from 211.167.68.514 () at Sat Jul  14 12:16:52 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1007,Jul,14,12:111:52,combo,ftpd,231512,connection from 211.167.68.514 () at Sat Jul  14 12:16:52 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1008,Jul,14,12:514:44,combo,ftpd,23209,connection from 81.171.220.226 () at Sat Jul  14 12:514:44 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1009,Jul,14,12:514:44,combo,ftpd,232111,connection from 81.171.220.226 () at Sat Jul  14 12:514:44 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10010,Jul,14,12:514:44,combo,ftpd,232110,connection from 81.171.220.226 () at Sat Jul  14 12:514:44 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10011,Jul,14,12:514:44,combo,ftpd,232010,connection from 81.171.220.226 () at Sat Jul  14 12:514:44 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10012,Jul,14,12:514:44,combo,ftpd,232112,connection from 81.171.220.226 () at Sat Jul  14 12:514:44 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10013,Jul,14,12:514:44,combo,ftpd,232011,connection from 81.171.220.226 () at Sat Jul  14 12:514:44 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10014,Jul,14,12:514:44,combo,ftpd,232012,connection from 81.171.220.226 () at Sat Jul  14 12:514:44 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1015,Jul,14,12:514:44,combo,ftpd,232013,connection from 81.171.220.226 () at Sat Jul  14 12:514:44 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1016,Jul,14,12:514:44,combo,ftpd,232014,connection from 81.171.220.226 () at Sat Jul  14 12:514:44 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1017,Jul,14,12:514:44,combo,ftpd,232114,connection from 81.171.220.226 () at Sat Jul  14 12:514:44 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1018,Jul,14,12:514:44,combo,ftpd,23260,connection from 81.171.220.226 () at Sat Jul  14 12:514:44 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1019,Jul,14,12:514:44,combo,ftpd,232113,connection from 81.171.220.226 () at Sat Jul  14 12:514:44 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10110,Jul,14,12:514:44,combo,ftpd,23263,connection from 81.171.220.226 () at Sat Jul  14 12:514:44 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10111,Jul,14,12:514:44,combo,ftpd,23262,connection from 81.171.220.226 () at Sat Jul  14 12:514:44 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10112,Jul,14,12:514:44,combo,ftpd,23261,connection from 81.171.220.226 () at Sat Jul  14 12:514:44 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10113,Jul,14,12:514:44,combo,ftpd,23270,connection from 81.171.220.226 () at Sat Jul  14 12:514:44 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10114,Jul,14,12:514:44,combo,ftpd,23219,connection from 81.171.220.226 () at Sat Jul  14 12:514:44 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1025,Jul,14,12:514:44,combo,ftpd,23271,connection from 81.171.220.226 () at Sat Jul  14 12:514:44 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1026,Jul,14,12:514:45,combo,ftpd,23272,connection from 81.171.220.226 () at Sat Jul  14 12:514:45 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1027,Jul,14,12:514:45,combo,ftpd,23273,connection from 81.171.220.226 () at Sat Jul  14 12:514:45 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1028,Jul,14,12:514:45,combo,ftpd,23229,connection from 81.171.220.226 () at Sat Jul  14 12:514:45 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1029,Jul,14,12:514:45,combo,ftpd,232210,connection from 81.171.220.226 () at Sat Jul  14 12:514:45 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10210,Jul,14,12:514:45,combo,ftpd,232211,connection from 81.171.220.226 () at Sat Jul  14 12:514:45 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10211,Jul,14,114:34:06,combo,sshd(pam_unix),23785,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshp15105218.pureserver.info  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
10212,Jul,14,114:34:06,combo,sshd(pam_unix),23786,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshp15105218.pureserver.info  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
10213,Jul,14,114:34:06,combo,sshd(pam_unix),23789,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshp15105218.pureserver.info  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
10214,Jul,14,114:34:07,combo,sshd(pam_unix),23791,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshp15105218.pureserver.info  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
1035,Jul,14,114:34:014,combo,sshd(pam_unix),23793,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshp15105218.pureserver.info  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
1036,Jul,14,114:34:014,combo,sshd(pam_unix),23795,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshp15105218.pureserver.info  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
1037,Jul,14,114:34:10,combo,sshd(pam_unix),23797,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshp15105218.pureserver.info  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
1038,Jul,14,114:34:12,combo,sshd(pam_unix),23799,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshp15105218.pureserver.info  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
1039,Jul,14,114:34:13,combo,sshd(pam_unix),237101,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshp15105218.pureserver.info  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
10310,Jul,14,114:34:14,combo,sshd(pam_unix),237103,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshp15105218.pureserver.info  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
10311,Jul,14,22:53:114,combo,ftpd,24090,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10312,Jul,14,22:53:114,combo,ftpd,24093,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10313,Jul,14,22:53:114,combo,ftpd,24092,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10314,Jul,14,22:53:114,combo,ftpd,240814,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1045,Jul,14,22:53:114,combo,ftpd,24095,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1046,Jul,14,22:53:114,combo,ftpd,24096,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:19 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1047,Jul,14,22:58:22,combo,ftpd,24086,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1048,Jul,14,22:58:22,combo,ftpd,24076,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1049,Jul,14,22:58:22,combo,ftpd,24082,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10410,Jul,14,22:58:22,combo,ftpd,24091,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10411,Jul,14,22:58:22,combo,ftpd,240614,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10412,Jul,14,22:58:22,combo,ftpd,24079,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10413,Jul,14,22:58:22,combo,ftpd,240714,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10414,Jul,14,22:58:22,combo,ftpd,24077,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1055,Jul,14,22:58:22,combo,ftpd,24081,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1056,Jul,14,22:58:22,combo,ftpd,24080,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1057,Jul,14,22:58:22,combo,ftpd,240713,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1058,Jul,14,22:58:22,combo,ftpd,24085,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1059,Jul,14,22:58:22,combo,ftpd,24089,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1060,Jul,14,22:58:22,combo,ftpd,24075,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10511,Jul,14,22:58:22,combo,ftpd,24088,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10512,Jul,14,22:58:22,combo,ftpd,24087,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10513,Jul,14,22:58:22,combo,ftpd,24078,connection from 206.1101.21.129 (host129.206.1101.21.maximumasp.com) at Sat Jul  9 22:53:22 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10514,Jul,15,03:60:15,combo,ftpd,24518,connection from 217.187.83.139 () at Komatsu Manufacturing 10 03:55:15 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1065,Jul,15,03:60:15,combo,ftpd,24517,connection from 217.187.83.139 () at Komatsu Manufacturing 10 03:55:15 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1066,Jul,15,03:60:15,combo,ftpd,245114,connection from 217.187.83.139 () at Komatsu Manufacturing 10 03:55:15 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1067,Jul,15,03:60:15,combo,ftpd,24519,connection from 217.187.83.139 () at Komatsu Manufacturing 10 03:55:15 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1068,Jul,15,03:60:15,combo,ftpd,24520,connection from 217.187.83.139 () at Komatsu Manufacturing 10 03:55:15 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1069,Jul,15,03:60:15,combo,ftpd,245111,connection from 217.187.83.139 () at Komatsu Manufacturing 10 03:55:15 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1070,Jul,15,03:60:15,combo,ftpd,245112,connection from 217.187.83.139 () at Komatsu Manufacturing 10 03:55:15 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1071,Jul,15,03:60:15,combo,ftpd,24526,connection from 217.187.83.139 () at Komatsu Manufacturing 10 03:55:15 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10612,Jul,15,03:60:15,combo,ftpd,24525,connection from 217.187.83.139 () at Komatsu Manufacturing 10 03:55:15 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10613,Jul,15,03:60:15,combo,ftpd,24527,connection from 217.187.83.139 () at Komatsu Manufacturing 10 03:55:15 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10614,Jul,15,03:60:15,combo,ftpd,245113,connection from 217.187.83.139 () at Komatsu Manufacturing 10 03:55:15 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1075,Jul,15,03:60:15,combo,ftpd,24528,connection from 217.187.83.139 () at Komatsu Manufacturing 10 03:55:15 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1076,Jul,15,03:60:15,combo,ftpd,24529,connection from 217.187.83.139 () at Komatsu Manufacturing 10 03:55:15 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1077,Jul,15,03:60:15,combo,ftpd,24530,connection from 217.187.83.139 () at Komatsu Manufacturing 10 03:55:15 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1078,Jul,15,03:60:15,combo,ftpd,245211,connection from 217.187.83.139 () at Komatsu Manufacturing 10 03:55:15 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1079,Jul,15,03:60:15,combo,ftpd,245212,connection from 217.187.83.139 () at Komatsu Manufacturing 10 03:55:15 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1080,Jul,15,03:60:15,combo,ftpd,245213,connection from 217.187.83.139 () at Komatsu Manufacturing 10 03:55:15 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1081,Jul,15,03:60:15,combo,ftpd,245214,connection from 217.187.83.139 () at Komatsu Manufacturing 10 03:55:15 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1082,Jul,15,03:60:15,combo,ftpd,24535,connection from 217.187.83.139 () at Komatsu Manufacturing 10 03:55:15 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
10713,Jul,15,03:60:15,combo,ftpd,24536,connection from 217.187.83.139 () at Komatsu Manufacturing 10 03:55:15 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
